Entity,Definition,Images
HIV,The human immunodeficiency viruses (HIV) are two species of Lentivirus (a subgroup of retrovirus) that infect humans.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Fran%C3%A7oise_Barr%C3%A9-Sinoussi-press_conference_Dec_06th%2C_2008-1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Gallo%2C_Robert_C._%283%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/HI-virion-structure_en.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fb/HIV-SIV-phylogenetic-tree_straight.svg']"
Photosensitive photographic plate,Not found on Wikipedia,['Image not found']
Coin,"A coin is a small object, usually round and flat, used primarily as a medium of exchange or legal tender.","['https://upload.wikimedia.org/wikipedia/commons/1/12/10cts1879.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/1884_trade_dollar_rev.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/23/1924_East_African_1_cent_coin_reverse.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/2019_American_Silver_Eagle_and_1943_Walking_Liberty_Half_dollar_side_by_side.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/20franctrimetalrev.jpg']"
Volcanic gas,"Volcanic gases are gases given off by active (or, at times, by dormant) volcanoes.","['https://upload.wikimedia.org/wikipedia/commons/1/18/Augustine_Volcano_Jan_12_2006.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/B%C3%A1r%C3%B0arbunga_-_Holuhraun_%2814971302084%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ef/B%C3%A1r%C3%B0arbunga_Volcano%2C_September_4_2014_-_15143266611.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/db/B%C3%A1r%C3%B0arbunga_Volcano%2C_September_4_2014_-_15146244205.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Roof,"A roof (PL: roofs or rooves) is the top covering of a building, including all materials and constructions necessary to support it on the walls of the building or on uprights, providing protection against rain, snow, sunlight, extremes of temperature, and wind.","['https://upload.wikimedia.org/wikipedia/commons/b/b2/Ashdod_2005%2C_rooftop_view_p2.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Big_single-family_home_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a8/Buildings_from_Peace_Avenue.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/58/Churches_in_Olomouc.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Microalgae,Microalgae or microphytes are microscopic algae invisible to the naked eye.,"['https://upload.wikimedia.org/wikipedia/commons/c/cd/CSIRO_ScienceImage_10697_Microalgae.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/CSIRO_ScienceImage_2970_Collection_of_microalgae_cultures.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Diatoms_through_the_microscope.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7b/Mixed_phytoplankton_community_2.png']"
The school building,Not found on Wikipedia,['Image not found']
Cyclic process,Not found on Wikipedia,['Image not found']
Biological process,"Biological processes are those processes that are vital for an organism to live, and that shape its capacities for interacting with its environment.",['Image not found']
Hard rock,Hard rock or heavy rock is a loosely defined subgenre of rock music typified by aggressive vocals and distorted electric guitars.,"['https://upload.wikimedia.org/wikipedia/commons/7/7e/Aerosmith2007.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/Backbeat_chop.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/58/Cream_Clapton_Bruce_Baker_1960s.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/31/Download_Feastival_2006_-2.jpg']"
Canada,Canada is a country in North America.,"['https://upload.wikimedia.org/wikipedia/commons/2/2c/%22O_Canada%22%2C_performed_by_the_United_States_Third_Marine_Aircraft_Wing_Band.oga', 'https://upload.wikimedia.org/wikipedia/commons/8/8f/Beaver_sculpture%2C_Centre_Block.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Benjamin_West_005.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Bilinguisme_au_Canada-fr.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/67/CAN_orthographic.svg']"
Fourth industrial revolution,Not found on Wikipedia,['Image not found']
Indian Plate,The Indian Plate (or India Plate) is a minor tectonic plate straddling the equator in the Eastern Hemisphere.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_India.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Himalaya-formation.gif', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/IndianPlate.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Active body,Not found on Wikipedia,['Image not found']
Day,A day is the time period of a full rotation of the Earth with respect to the Sun.,"['https://upload.wikimedia.org/wikipedia/commons/c/c9/Adolf_Stademann_Flusslandschaft_im_Mondschein.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/63/Aleutian_Islands_with_180th_meridian_and_International_Date_Line_%28cropped%29.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Decimal_Clock_face_by_Pierre_Daniel_Destigny_1798-1805.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a0/EpicEarth-Globespin-tilt-23.4.gif']"
Combustion of wax,Not found on Wikipedia,['Image not found']
Carbohydrate,"A carbohydrate () is a biomolecule consisting of carbon (C), hydrogen (H) and oxygen (O) atoms, usually with a hydrogen–oxygen atom ratio of 2:1 (as in water) and thus with the empirical formula Cm(H2O)n (where m may or may not be different from n), which does not mean the H has covalent bonds with O (for example with CH2O, H has a covalent bond with C but not with O).","['https://upload.wikimedia.org/wikipedia/commons/4/48/Alpha-D-glucopyranose-2D-skeletal.png', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Beta-D-glucopyranose-2D-skeletal.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8d/D-glucose_color_coded.png', 'https://upload.wikimedia.org/wikipedia/commons/3/33/Glucose_2.jpg']"
Mid-Atlantic Ridge,"The Mid-Atlantic Ridge is a mid-ocean ridge (a divergent or constructive plate boundary) located along the floor of the Atlantic Ocean, and part of the longest mountain range in the world.","['https://upload.wikimedia.org/wikipedia/commons/c/ce/Atlantic_bathymetry.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/02/Expl2286_-_Flickr_-_NOAA_Photo_Library.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Iceland_Mid-Atlantic_Ridge_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Iceland_mid_atlantic_ridge.JPG']"
Sub-surface water,Not found on Wikipedia,['Image not found']
This tringle,Not found on Wikipedia,['Image not found']
Exhalation,Exhalation (or expiration) is the flow of the breath out of an organism.,['https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']
Calcium carbonate,Calcium carbonate is a chemical compound with the chemical formula CaCO3.,"['https://upload.wikimedia.org/wikipedia/commons/2/2f/500_mg_calcium_supplements_with_vitamin_D.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/09/CaCO3-Temp.gif', 'https://upload.wikimedia.org/wikipedia/commons/3/31/CaCO3-pH.gif', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Calcite%2BAragonite.png', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Calcite%2BVaterite.png']"
Independent molecule,Not found on Wikipedia,['Image not found']
Protease,"A protease (also called a peptidase, proteinase, or proteolytic enzyme) is an enzyme that catalyzes (increases reaction rate or ""speeds up"") proteolysis, breaking down proteins into smaller polypeptides or single amino acids, and spurring the formation of new protein products.","['https://upload.wikimedia.org/wikipedia/commons/2/2d/Issoria_lathonia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/27/Protease_mechanism_summary.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/05/TEV_protease_summary.png', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Microscope,"A microscope (from Ancient Greek  μικρός (mikrós) 'small', and  σκοπέω (skopéō) 'to look (at); examine, inspect') is a laboratory instrument used to examine objects that are too small to be seen by the naked eye.","['https://upload.wikimedia.org/wikipedia/commons/5/5e/AFMsetup.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Atomic_Force_Microscope_Science_Museum_London.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b0/Binocular_compound_microscope%2C_Carl_Zeiss_Jena%2C_1914_%286779276516%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/Brightfield_phase_contrast_cell_image.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Isotope,"Isotopes are distinct nuclear species (or nuclides, as technical term) of the same element.","['https://upload.wikimedia.org/wikipedia/commons/f/fe/Asterisks_2_%28vertical%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Asterisks_one.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/Discovery_of_neon_isotopes.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/66/Hydrogen_Deuterium_Tritium_Nuclei_Schmatic-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Isotopes_and_half-life.svg']"
Cell nucleus,"The cell nucleus (from Latin  nucleus or nuculeus 'kernel, seed'; PL nuclei) is a membrane-bound organelle found in eukaryotic cells.","['https://upload.wikimedia.org/wikipedia/commons/1/11/Animal_Cell.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Basic_diagram_of_a_transcription_factory_during_transcription.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/38/Diagram_human_cell_nucleus.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Flemming1882Tafel1Fig14.jpg']"
Australia,"Australia, officially the Commonwealth of Australia, is a sovereign country comprising the mainland of the Australian continent, the island of Tasmania, and numerous smaller islands.","['https://upload.wikimedia.org/wikipedia/commons/4/42/2017_AFL_Grand_Final_panorama_during_national_anthem.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Anthony_Albanese_portrait_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/Ausgeolbasic.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/AustraliaPart1.ogg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/AustraliaPart2.ogg']"
Country,"A country is a distinct part of the world, such as a state, nation, or other political entity.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Oceania_without_Asian_country_codes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/P_countries-vector.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']"
Inertion,Not found on Wikipedia,['Image not found']
Wood,Wood is a structural tissue found in the stems and roots of trees and other woody plants.,"['https://upload.wikimedia.org/wikipedia/commons/4/4b/16_wood_samples.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d2/600-artist-palette.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Baseball.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/46/BlkWalnut-x-section.jpg']"
Galileo Galilei,"Galileo di Vincenzo Bonaiuti de' Galilei (15 February 1564 – 8 January 1642) was an Italian astronomer, physicist and engineer, sometimes described as a polymath.","['https://upload.wikimedia.org/wikipedia/commons/3/31/A_nun%2C_traditionally_identified_as_Suor_Maria_Celeste%2C_daugh_Wellcome_L0031890.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Apollo_15_feather_and_hammer_drop.ogv', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Bertini_fresco_of_Galileo_Galilei_and_Doge_of_Venice.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Carte_de_France_corrig%C3%A9e_par_ordre_du_Roy.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Blue eye,Not found on Wikipedia,['Image not found']
Chelate,Not found on Wikipedia,['Image not found']
System,A system is a group of interacting or interrelated elements that act according to a set of rules to form a unified whole.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Complex-adaptive-system.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/OpenSystemRepresentation.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Boiling point,The boiling point of a substance is the temperature at which the vapor pressure of a liquid equals the pressure surrounding the liquid and the liquid changes into a vapor.,"['https://upload.wikimedia.org/wikipedia/commons/1/17/11._%D0%A2%D0%B5%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%B0%D1%82%D0%B0_%D0%B8_%D0%B2%D1%80%D0%B8%D0%B5%D1%9A%D0%B5%D1%82%D0%BE_%D0%BD%D0%B0_%D1%82%D0%B5%D1%87%D0%BD%D0%BE%D1%81%D1%82.ogv', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Asterisks_2_%28vertical%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/49/Asterisks_one.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Binary_Boiling_Point_Diagram_new.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Boiling_point_vs_molar_mass_graph.png']"
Climate change,"In common usage, climate change describes global warming—the ongoing increase in global average temperature—and its effects on Earth's climate system.","['https://upload.wikimedia.org/wikipedia/commons/3/39/19120814_Coal_Consumption_Affecting_Climate_-_Rodney_and_Otamatea_Times.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b1/20080708_Chicago_City_Hall_Green_Roof_Edit1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bd/20200327_Climate_change_deniers_cherry_picking_time_periods.gif', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/20210331_Global_tree_cover_loss_-_World_Resources_Institute.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/20211109_Frequency_of_extreme_weather_for_different_degrees_of_global_warming_-_bar_chart_IPCC_AR6_WG1_SPM.svg']"
Solar energy,"Solar energy is radiant light and heat from the Sun that is harnessed using a range of technologies such as solar power to generate electricity, solar thermal energy (including solar water heating), and solar architecture.","['https://upload.wikimedia.org/wikipedia/commons/5/54/03242012Taller_sostenibilidad_lore060.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/Andasol_3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3f/Auroville_Solar_Bowl.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Best_Research-Cell_Efficiencies.png']"
Germ cell,A germ cell is any cell that gives rise to the gametes of an organism that reproduces sexually.,"['https://upload.wikimedia.org/wikipedia/commons/2/26/Bisexuality_symbol_%28bold%2C_color%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Mice_X_Y_chromosomes.jpg']"
Equator,"The equator is a circle of latitude that divides a spheroid, such as Earth, into the northern and southern hemispheres.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/Countries_touching_the_Equator_and_Prime_Meridian%2C_counting_Norwegian_Antarctic_territories.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/ECSundialGPS.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Earthmap720x360_grid.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/71/Equator_Line_Monument%2C_Macap%C3%A1_city%2C_Brazil.jpg']"
Why not more or less,Not found on Wikipedia,['Image not found']
Attraction,Attraction may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Essential medicine,Not found on Wikipedia,['Image not found']
Environmental pollution,Not found on Wikipedia,['Image not found']
Mexico,"Mexico (Spanish: México), officially the United Mexican States, is a country in the southern portion of North America.","['https://upload.wikimedia.org/wikipedia/commons/6/66/-_panoramio_%282288%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/100_a%C3%B1os_del_natalicio_del_Santo_-i---i-_%2836184746106%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/16th_century_Portuguese_Spanish_trade_routes.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Alfonso_Cuar%C3%B3n%2C_President_jury_Venezia_72_%2825805089406%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Antonio_L%C3%B3pez_de_Santa_Anna%2C_siglo_XIX%2C_%C3%B3leo_sobre_tela.png']"
