Entity,Definition,Images
Electrolyte,"An electrolyte is a medium containing ions that is electrically conducting through the movement of those ions, but not conducting electrons.","['https://upload.wikimedia.org/wikipedia/commons/6/6c/Arrhenius2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Chloralkali_membrane.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/Galvanic_Cell.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Offsprings,Not found on Wikipedia,['Image not found']
Universal indicator paper,Not found on Wikipedia,['Image not found']
Voice boxes,Not found on Wikipedia,['Image not found']
Classification,"Classification is a process related to categorization, the process in which ideas and objects are recognized, differentiated and understood.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/DAB_list_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
50 mL of water,Not found on Wikipedia,['Image not found']
Chromatin fibre,Not found on Wikipedia,['Image not found']
Dhoti,"The dhoti, also known as veshti, mardani, chaadra, dhontar, jaiñboh & panchey, is a type of sarong, fastened in between the legs in a manner that it outwardly resembles trousers, sometimes loose but other tighter fittings are worn as well.","['https://upload.wikimedia.org/wikipedia/commons/0/01/A_Manipuri_Dancer_in_traditional_Krishna_attire.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/76/A_Rajasthani_farmer_in_dhoti_and_traditional_head_dress.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3d/An_Indian_dancer_in_dhoti%2C_wrapped_around_his_waist.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Anonymous_-_Four_Recruits_in_White_Dhotis%2C_page_from_the_Fraser_Album_-_1981.247_-_Art_Institute_of_Chicago.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Cotton,"Cotton is a soft, fluffy staple fiber that grows in a boll, or protective case, around the seeds of the cotton plants of the genus Gossypium in the mallow family Malvaceae.","['https://upload.wikimedia.org/wikipedia/commons/d/dd/Adams_%26_Bazemore_Cotton_Warehouse%2C_4th_near_Poplar%2C_circa_1877_-_DPLA_-_7e9ab74033df525c16cfacddfb85955f.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Armenian_cotton.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/BALLS_OF_COTTON_%28ANDHRA_-SOUTH_INDIA%29_READY_FOR_HARVEST.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Bale_of_cotton_at_LA_State_Cotton_Museum_IMG_7387.JPG']"
Distant object,Not found on Wikipedia,['Image not found']
Plant products,Not found on Wikipedia,['Image not found']
Infrastructure development,Not found on Wikipedia,['Image not found']
Voices,Voices or The Voices may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Tastes,Not found on Wikipedia,['Image not found']
Upwards,Not found on Wikipedia,['Image not found']
The Buriganga,Not found on Wikipedia,['Image not found']
Ear pieces,Not found on Wikipedia,['Image not found']
First case,Not found on Wikipedia,['Image not found']
Narrower,Not found on Wikipedia,['Image not found']
Green insulation,Not found on Wikipedia,['Image not found']
Convection,"Convection is single or multiphase fluid flow that occurs spontaneously due to the combined effects of material property heterogeneity and body forces on a fluid, most commonly density and gravity (see buoyancy).","['https://upload.wikimedia.org/wikipedia/commons/6/62/Accretion-Subduction.PNG', 'https://upload.wikimedia.org/wikipedia/commons/3/37/B%C3%A9nard_cells_convection.ogv', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/01/Convection-snapshot.png', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Convection1.png']"
Potassium hydroxide,"Potassium hydroxide is an inorganic compound with the formula KOH, and is commonly called caustic potash.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/GHS-pictogram-acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/GHS-pictogram-exclam.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/LeakedBattery_2701a.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/NFPA_704.svg']"
Direction of magnetic field,Not found on Wikipedia,['Image not found']
Leukemia,Leukemia (also spelled leukaemia and pronounced  loo-KEE-mee-ə) is a group of blood cancers that usually begin in the bone marrow and result in high numbers of abnormal blood cells.,"['https://upload.wikimedia.org/wikipedia/commons/0/0e/Acute_leukemia-ALL.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/68/Acute_leukemia_1.webm', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/Leukaemia_world_map-Deaths_per_million_persons-WHO2012.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c8/Leukemia-_SAG.jpg']"
Bone cells,Not found on Wikipedia,['Image not found']
Rotating surface,Not found on Wikipedia,['Image not found']
Sewing machine,A sewing machine is a machine used to sew fabric and materials together with thread.,"['https://upload.wikimedia.org/wikipedia/commons/2/22/Annual_report_of_the_American_Institute%2C_of_the_City_of_New_York_%281863%29_%2818247412249%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Automatic_hand_meachine.JPG', 'https://upload.wikimedia.org/wikipedia/commons/7/78/Chainstitch1.gif', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/63/Davis1.jpg']"
Groups B,Not found on Wikipedia,['Image not found']
Table 2.1,Not found on Wikipedia,['Image not found']
Properties of medium,Not found on Wikipedia,['Image not found']
Constant rate,Not found on Wikipedia,['Image not found']
Nose and mouth,Not found on Wikipedia,['Image not found']
P4,P4 may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Irides,Not found on Wikipedia,['Image not found']
Flagpole,"A flagpole, flagmast, flagstaff, or staff is a pole designed to support a flag.","['https://upload.wikimedia.org/wikipedia/commons/2/2d/Azure%2C_a_bend_Or.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Bickleigh_%2C_Bickleigh_Maize_Maze_-_Flagpole_-_geograph.org.uk_-_1223767.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Flag_Types.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/NTB-Buchs-Campus_with_national_and_international_flags.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/New_Zealand_flag_at_Auckland_Airport.jpg']"
Absorption of food,Not found on Wikipedia,['Image not found']
Watt-hour,Not found on Wikipedia,['Image not found']
Decomposes,Not found on Wikipedia,['Image not found']
Depletion of the ozone layer,Not found on Wikipedia,['Image not found']
Microphone,"A microphone, colloquially called mic or mike (), is a transducer that converts sound into an electrical signal.","['https://upload.wikimedia.org/wikipedia/commons/c/c3/45_record.png', 'https://upload.wikimedia.org/wikipedia/commons/3/30/AKG_C214_condenser_microphone_with_H85_shock_mount.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/65/AKG_C451B.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Astatic_crystal_mic.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/67/Asus_Zenbook_UX32V_-_webcam_module_-_AK230_0539L_4911C-0108.jpg']"
Complex substances,Not found on Wikipedia,['Image not found']
a1,"A1, A-1, A01 or A.1.","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Eye vision,Not found on Wikipedia,['Image not found']
Commercial,Commercial may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
DNA molecules,Not found on Wikipedia,['Image not found']
106 Ω,Not found on Wikipedia,['Image not found']
Translational motion,Not found on Wikipedia,['Image not found']
Inexhaustible natural resources,Not found on Wikipedia,['Image not found']
Inorganic salt,Not found on Wikipedia,['Image not found']
4. Photosynthesis,Not found on Wikipedia,['Image not found']
Robert Hook,Robert Hook may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Gigantic egg,Not found on Wikipedia,['Image not found']
Catastrophic damage,Not found on Wikipedia,['Image not found']
20 V,Not found on Wikipedia,['Image not found']
Colder end,Not found on Wikipedia,['Image not found']
Rubber balloon,Not found on Wikipedia,['Image not found']
Water filter,"A water filter removes impurities by lowering contamination of water using a fine physical barrier, a chemical process, or a biological process.","['https://upload.wikimedia.org/wikipedia/commons/1/16/Ancient_Egypt_Water_Technologies.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d1/History_and_Institutions-_with_illustrations_and_sketches_of_banking%2C_wholesale_manufacturing_and_professional_interests_of_Toledo%2C_Ohio_-_DPLA_-_92f742d33d4dcde003ea49375198e699_%28page_83%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Slow_sand_filter.jpg']"
Rolling down,Not found on Wikipedia,['Image not found']
Melamine resin polymers,Not found on Wikipedia,['Image not found']
Heated gas,Not found on Wikipedia,['Image not found']
Lateral branches,Not found on Wikipedia,['Image not found']
Population growth,Population growth is the increase in the number of people in a population or dispersed group.,"['https://upload.wikimedia.org/wikipedia/commons/e/eb/Absolute_increase_in_global_population_per_year%2C_OWID.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Comparing_Population_Growth_By_Country%27s_Development%2C_2002.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Countriesbyfertilityrate.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Emblem-money.svg']"
Information,Information is an abstract concept that refers to that which has the power to inform.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Attractor_Poisson_Saturne.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/79/Encoding_communication.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d2/Internet_map_1024.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/LIS_SidebarPicture.png']"
Nanu,Nanu may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Two days,Not found on Wikipedia,['Image not found']
Garbage,"Garbage, trash, rubbish, or refuse is waste material that is discarded by humans, usually due to a perceived lack of utility.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/Air_pollution3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Earth_Day_Flag.png', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Litter_and_garbage_dumped_in_wetland_area_among_water_lilies_and_marsh_plants.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']"
Fig. 4.3,Not found on Wikipedia,['Image not found']
Pores,Not found on Wikipedia,['Image not found']
Foodpipe or oesophagus,Not found on Wikipedia,['Image not found']
Responsible citizens of tomorrow,Not found on Wikipedia,['Image not found']
Living being cloning,Not found on Wikipedia,['Image not found']
Fig. 4.6a,Not found on Wikipedia,['Image not found']
s1,"S1, S01, S.I, S-1, S.1, Š-1 or S 1 may refer to:",['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Tilted,Not found on Wikipedia,['Image not found']
Polished surface,Not found on Wikipedia,['Image not found']
First set of teeth,Not found on Wikipedia,['Image not found']
Daily life,Not found on Wikipedia,['Image not found']
Language,Language is a structured system of communication that consists of grammar and vocabulary.,"['https://upload.wikimedia.org/wikipedia/commons/c/c6/ASL_family.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Ancient_Tamil_Script.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Arnold_Lakhovsky_Conversation.png', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Beowulf_Cotton_MS_Vitellius_A_XV_f._132r.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Braille_closeup.jpg']"
Sources of roughage,Not found on Wikipedia,['Image not found']
Axon,"An axon (from Greek ἄξων áxōn, axis), or nerve fiber (or nerve fibre: see spelling differences), is a long, slender projection of a nerve cell, or neuron, in vertebrates, that typically conducts electrical impulses known as action potentials away from the nerve cell body.","['https://upload.wikimedia.org/wikipedia/commons/a/ae/Axon_two_photon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/10/Blausen_0657_MultipolarNeuron.png', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/Example_of_Waveforms_from_Extracellular_Tetrode_Recordings_in_the_Hippocampus_from_Different_Cell_Types_and_Axons.tif', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Human_brain_right_dissected_lateral_view_description.JPG', 'https://upload.wikimedia.org/wikipedia/commons/5/57/Myelin_sheath_%281%29.svg']"
Timely sowing of crops,Not found on Wikipedia,['Image not found']
Less effective,Not found on Wikipedia,['Image not found']
Dietary fibers,Not found on Wikipedia,['Image not found']
Movement of ions,Not found on Wikipedia,['Image not found']
Capsized,Not found on Wikipedia,['Image not found']
Heavy loads,Not found on Wikipedia,['Image not found']
First-generation,Not found on Wikipedia,['Image not found']
OH –(aq),Not found on Wikipedia,['Image not found']
New probable decision,Not found on Wikipedia,['Image not found']
Big hall,Not found on Wikipedia,['Image not found']
Ray of light,Not found on Wikipedia,['Image not found']
Views,Not found on Wikipedia,['Image not found']
Protein granules,Not found on Wikipedia,['Image not found']
Forest products and saplings,Not found on Wikipedia,['Image not found']
Vitamin-enriched food,Not found on Wikipedia,['Image not found']
Headache,"Headache, also known as cephalalgia, is the symptom of pain in the face, head, or neck.","['https://upload.wikimedia.org/wikipedia/commons/4/46/Cruikshank_-_The_Head_Ache.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Image-Lottie_Collins_sings_and_dances_to_the_tunes_of_Ta-Ra-Ra_Boom-de-ay_in_a_Bromo-Seltzer_ad.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Migraine.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Open_Access_logo_PLoS_transparent.svg']"
Tooth surface,Not found on Wikipedia,['Image not found']
Species,"In biology, a species is often defined as the largest group of organisms in which any two individuals of the appropriate sexes or mating types can produce fertile offspring, typically by sexual reproduction.","['https://upload.wikimedia.org/wikipedia/commons/a/a5/Biological_classification_L_Pengo_vflip.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/CC_BY_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/CC_BY_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/68/Carl_von_Linn%C3%A9.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Chronospecies.svg']"
