Entity,Definition,Images
Straight-line path of light,Not found on Wikipedia,['Image not found']
Vincenzo Galilei,"Vincenzo Galilei (born 3 April 1520, Santa Maria a Monte, Republic of Florence; died 2 July 1591, Florence, Grand Duchy of Tuscany) was an Italian lutenist, composer, and music theorist.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/52/Galilei_-_Della_musica_antica_et_della_moderna%2C_1581_-_1499450.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Loudhailers,Not found on Wikipedia,['Image not found']
Grocer,Not found on Wikipedia,['Image not found']
Gums,The gums or gingiva (plural: gingivae) consist of the mucosal tissue that lies over the mandible and maxilla inside the mouth.,"['https://upload.wikimedia.org/wikipedia/commons/9/99/Blausen_0863_ToothAnatomy_02.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'Image not found', 'https://upload.wikimedia.org/wikipedia/commons/1/10/Hyperpigmentation_of_the_gum.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Saturn,"Saturn is the sixth planet from the Sun and the second-largest in the Solar System, after Jupiter.","['https://upload.wikimedia.org/wikipedia/commons/e/ea/8423_20181_1saturn2016.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Cscr-featured.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg']"
CuO,Not found on Wikipedia,['Image not found']
Wild asiatic water buffalo,Not found on Wikipedia,['Image not found']
Inside the earth,Not found on Wikipedia,['Image not found']
Cell types,Not found on Wikipedia,['Image not found']
Human ancestors,Not found on Wikipedia,['Image not found']
Healthy teeth,Not found on Wikipedia,['Image not found']
Mills,"Mills is the plural form of mill, but may also refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Test-tube babies,Not found on Wikipedia,['Image not found']
Plasma of cows,Not found on Wikipedia,['Image not found']
Vibrating forward and backward,Not found on Wikipedia,['Image not found']
Granite tiles,Not found on Wikipedia,['Image not found']
Ostrich,Ostriches are large flightless birds.,"['https://upload.wikimedia.org/wikipedia/commons/a/ab/Aepyornis_white_background.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Euryapteryx.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bc/Ostrich_%26_chicken_egg_comparison.jpg']"
"180,000 hectares",Not found on Wikipedia,['Image not found']
Small pieces of magnetic material,Not found on Wikipedia,['Image not found']
Issue,Issue or issues may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Capillaries,Not found on Wikipedia,['Image not found']
Cycling,"Cycling, also, when on a two-wheeled bicycle, called bicycling or biking, is the use of cycles for transport, recreation, exercise or sport.","['https://upload.wikimedia.org/wikipedia/commons/1/17/Bicycle_Parking_Lot_Niigata.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8d/Bicycles_and_winter.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/Bike_at_Prins_hendrikkade_Amsterdam_centraal.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Bikes_in_Portland.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Borg%C3%A5_rund.jpg']"
Tamarind,Tamarind (Tamarindus indica) is a leguminous tree bearing edible fruit that is indigenous to tropical Africa and naturalized in Asia.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/04/Tamarind-2019-5-4_13-51-19-01.jpg']"
Shapes,Not found on Wikipedia,['Image not found']
Pauin Data,Not found on Wikipedia,['Image not found']
Incident sound,Not found on Wikipedia,['Image not found']
Non-Metal,Not found on Wikipedia,['Image not found']
Table 2.2,Not found on Wikipedia,['Image not found']
Osseous,Not found on Wikipedia,['Image not found']
(d) Grass Carp,Not found on Wikipedia,['Image not found']
Lubricant,"A lubricant (sometimes shortened to lube) is a substance that helps to reduce friction between surfaces in mutual contact, which ultimately reduces the heat generated when the surfaces move.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6c/Wiki_letter_w.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
1 cc,Not found on Wikipedia,['Image not found']
Actual position,Not found on Wikipedia,['Image not found']
Refraction,"In physics, refraction is the redirection of a wave as it passes from one medium to another.","['https://upload.wikimedia.org/wikipedia/commons/1/10/66599_%2C_Tupton.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/Beach_and_waves_%282784111859%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/02/Blackbird-sunset-03.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/13/F%C3%A9nyt%C3%B6r%C3%A9s.jpg']"
Krishnachura,Not found on Wikipedia,['Image not found']
Uneven land,Not found on Wikipedia,['Image not found']
Form,"Form is the shape, visual appearance, or configuration of an object.","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Parent plant,Not found on Wikipedia,['Image not found']
Plainland,"Plainland is a rural locality and development centre in the Lockyer Valley Region, Queensland, Australia.","['https://upload.wikimedia.org/wikipedia/commons/0/0f/Australia_Queensland_location_map.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/43/Porters_Plainland_Hotel%2C_Queensland.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0c/Red_pog.svg']"
Glycerine,Not found on Wikipedia,['Image not found']
Negative ions,Not found on Wikipedia,['Image not found']
Chloride anion,Not found on Wikipedia,['Image not found']
Satpura Tiger Reserve,Satpura Tiger Reserve (STR) also known as Satpura National Park is located in the Narmadapuram District of Madhya Pradesh in India.,"['https://upload.wikimedia.org/wikipedia/commons/4/4e/Amazing_Landscape_%40Satpura_Tiger_Reserve.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/Asian_Elephant_in_Corbett_National_Park.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cf/Bee_Falls_%289953241785%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Bliss_of_Denwa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Occurred,Not found on Wikipedia,['Image not found']
Leaning Tower of Pisa,"The Leaning Tower of Pisa (Italian: torre pendente di Pisa), or simply, the Tower of Pisa (torre di Pisa [ˈtorre di ˈpiːza; ˈpiːsa]), is the campanile, or freestanding bell tower, of Pisa Cathedral.","['https://upload.wikimedia.org/wikipedia/commons/0/0f/Animals_and_monsters_on_the_wall_of_the_leaning_tower_of_Pisa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3e/Cos_de_campanes_de_la_torre_de_Pisa.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Italy_-_Pisa_-_Cathedral_Square.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Italy_-_Pisa_-_Leaning_Tower.jpg']"
Malformed babies,Not found on Wikipedia,['Image not found']
Stirring,Not found on Wikipedia,['Image not found']
Contact points on surface,Not found on Wikipedia,['Image not found']
Kinetic energy,"In physics, the kinetic energy of an object is the form of energy that it possesses due to its motion.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/14/Crystal_energy.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/ba/Emilie_Chatelet_portrait_by_Latour.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg']"
Earth worm,Not found on Wikipedia,['Image not found']
"Load, Applied force, Pivot",Not found on Wikipedia,['Image not found']
Complex animals,Not found on Wikipedia,['Image not found']
Addicted person,Not found on Wikipedia,['Image not found']
Tropical region,Not found on Wikipedia,['Image not found']
Adolescence,Adolescence (from Latin  adolescere 'to mature') is a transitional stage of physical and psychological development that generally occurs during the period from puberty to adulthood (typically corresponding to the age of majority).,"['https://upload.wikimedia.org/wikipedia/commons/0/06/2009-04-13_Cherry_Pie_sign.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/db/Alessandro_Allori_003.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Child_development_stages.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/93/Cubes_teenager.jpg']"
Depth,Depth(s) may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Weapons,Not found on Wikipedia,['Image not found']
Bad smell,Not found on Wikipedia,['Image not found']
Horizontal power line,Not found on Wikipedia,['Image not found']
3 m s-1,Not found on Wikipedia,['Image not found']
Expatriation,Not found on Wikipedia,['Image not found']
Troposphere,The troposphere is the lowest layer of the atmosphere of Earth.,"['https://upload.wikimedia.org/wikipedia/commons/c/cd/AtmosphCirc2.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f9/Atmosphere_layers-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Cumulus_clouds_in_fair_weather.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg']"
Fossil fuel,"A fossil fuel is a hydrocarbon-containing material such as coal, oil, and natural gas, formed naturally in the Earth's crust from the remains of dead plants and animals that is extracted and burned as a fuel.","['https://upload.wikimedia.org/wikipedia/commons/9/95/2007-_Profits_of_energy_companies_%28annual%29_-_stacked_bar_chart.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/2018-_Energy_transition_investment_versus_fossil_fuel_investment.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/20201019_Levelized_Cost_of_Energy_%28LCOE%2C_Lazard%29_-_renewable_energy.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/90/20210119_Renewable_energy_investment_-_2004-_BloombergNEF.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/20210125_Europe_Power_Sector_-_Renewables_vs_Fossil_Fuels_-_Climate_change.svg']"
Auditorium,An auditorium is a room built to enable an audience to hear and watch performances.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Regensburg_Stadttheater_Zuschauerraum_2004.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/Sala_de_cine.jpg']"
Net charge,Not found on Wikipedia,['Image not found']
Pineapple leaves,Not found on Wikipedia,['Image not found']
Dead microbes,Not found on Wikipedia,['Image not found']
Hydroxide ion,Not found on Wikipedia,['Image not found']
Green mould,Not found on Wikipedia,['Image not found']
Natural gas deposits,Not found on Wikipedia,['Image not found']
Pointed ends,Not found on Wikipedia,['Image not found']
Adding heat,Not found on Wikipedia,['Image not found']
Sore tongue,Not found on Wikipedia,['Image not found']
Citric acid,Citric acid is an organic compound with the chemical formula HOC(CO2H)(CH2CO2H)2.,"['https://upload.wikimedia.org/wikipedia/commons/7/7a/Citric-acid-3D-balls.png', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Citric_acid_speciation.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e0/Citrus_fruits.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a2/Fe2CITdianion.svg']"
Illustrating,Not found on Wikipedia,['Image not found']
DNA copies,Not found on Wikipedia,['Image not found']
Pitcher plant,Pitcher plants are several different carnivorous plants that have modified leaves known as pitfall traps—a prey-trapping mechanism featuring a deep cavity filled with digestive liquid.,"['https://upload.wikimedia.org/wikipedia/commons/d/da/Cephalotus_follicularis001.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Darlingtonia_californica_ne8.JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/94/Kew.gardens.pitcher.plant.sarracenia.arp.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Leaf_1_web.jpg']"
Resistor 4,Not found on Wikipedia,['Image not found']
Tiny things,Not found on Wikipedia,['Image not found']
Narrows,"A narrows or narrow (used interchangeably but usually in the plural form), is a restricted land or water passage.","['https://upload.wikimedia.org/wikipedia/commons/8/82/Armillary_sphere.png', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Kent_Narrows_NOAA.PNG']"
Curious matter,Not found on Wikipedia,['Image not found']
Fixed quantity,Not found on Wikipedia,['Image not found']
Nuclear reactors,Not found on Wikipedia,['Image not found']
Fibres,Not found on Wikipedia,['Image not found']
Copper plate,Not found on Wikipedia,['Image not found']
Nutrient-rich soil,Not found on Wikipedia,['Image not found']
"Coloured petals of some flowers such as Hydrangea, Petunia and Geranium",Not found on Wikipedia,['Image not found']
Blotting paper,"Blotting paper, is a highly absorbent type of paper or other material.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/LSD_match.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c7/L%C3%B6schpapier.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/L%C3%B6schpapierroller.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/MEK_II-297.jpg']"
Pigs,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']
Cover,Cover or covers may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
