Entity,Definition,Images
Manhole,"A manhole (utility hole, maintenance hole, or sewer hole) is an opening to a confined space such as a shaft, utility vault, or large vessel.","['https://upload.wikimedia.org/wikipedia/commons/2/27/-_Manhole_cover_in_Germany_-.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ea/Bueirocemig.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/82/Cambridgeshire_Manhole.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2b/Fiber-Optic_Manhole_Installation.jpg']"
Night,"Night (also described as nighttime, unconventionally spelled as ""nite"") is the period of ambient darkness from sunset to sunrise during each 24-hour day, when the Sun is below the horizon.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Cumulus_clouds_in_fair_weather.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Earth-moon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/En-Night-article.ogg']"
Photograph,"A photograph (also known as a photo, image, or picture) is an image created by light falling on a photosensitive surface, usually photographic film or an electronic image sensor, such as a CCD or a CMOS chip.","['https://upload.wikimedia.org/wikipedia/commons/b/bd/A_Stream_of_Stars_over_Paranal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1f/Icelandic_Landscape_near_Neskaupsta%C3%B0ur_July_2014.JPG', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Kauppatori_Kolera-altaan_luona_-_G30718_-_hkm.HKMS000005-km0000phjs.jpg']"
Satoshi,"Satoshi (さとし, サトシ) is a generally masculine Japanese given name.",['https://upload.wikimedia.org/wikipedia/commons/9/99/WPanthroponymy.svg']
Cotton,"Cotton is a soft, fluffy staple fiber that grows in a boll, or protective case, around the seeds of the cotton plants of the genus Gossypium in the mallow family Malvaceae.","['https://upload.wikimedia.org/wikipedia/commons/d/dd/Adams_%26_Bazemore_Cotton_Warehouse%2C_4th_near_Poplar%2C_circa_1877_-_DPLA_-_7e9ab74033df525c16cfacddfb85955f.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/ec/Armenian_cotton.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/BALLS_OF_COTTON_%28ANDHRA_-SOUTH_INDIA%29_READY_FOR_HARVEST.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Bale_of_cotton_at_LA_State_Cotton_Museum_IMG_7387.JPG']"
Goat milk,Goat milk is the milk of domestic goats.,"['https://upload.wikimedia.org/wikipedia/commons/6/64/Geitenmelk.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Goat_milking_on_an_organic_farm_in_Israel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/04/Herd_of_goats_Saanen.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/a0/Liqueur_from_goat_milk%2C_Fuerteventura.JPG', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Milk_001.JPG']"
Extreme bob,Not found on Wikipedia,['Image not found']
India,"India, officially the Republic of India (IAST: Bhārat Gaṇarājya), is a country in South Asia.","['https://upload.wikimedia.org/wikipedia/commons/d/d0/47_Raika_School_-_eating_together_%283384824242%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Agra_Fort_DistantTaj.JPG', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Aks_The_Reflection_Taj_Mahal.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Asia_%28orthographic_projection%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Axis_axis_%28Nagarhole%2C_2010%29.jpg']"
Chemical compound,A chemical compound is a chemical substance composed of many identical molecules (or molecular entities) containing atoms from more than one chemical element held together by chemical bonds.,"['https://upload.wikimedia.org/wikipedia/commons/f/f8/2006-02-13_Drop-impact.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg']"
Soil type,A soil type  is a taxonomic unit in soil science.,"['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/Soil_profile.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/db/Symbol_list_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/72/Symbol_project_class.svg']"
United States,"The United States of America (U.S.A. or USA), commonly known as the United States (U.S. or US) or America, is a country primarily located in North America.","['https://upload.wikimedia.org/wikipedia/commons/8/8a/67%C2%BA_Per%C3%ADodo_de_Sesiones_de_la_Asamblea_General_de_Naciones_Unidas_%288020913157%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/54/Aerial_view_of_the_Pentagon%2C_Arlington%2C_VA_%2838285035892%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Atlanta_Airport_Aerial_Angle_%2831435634003%29_%282%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/B-2_Spirit.jpg']"
National Policy on Education,The National Policy on Education (NPE) is a policy formulated by the Government of India to promote and regulate education in India.,['Image not found']
Thin blanket,Not found on Wikipedia,['Image not found']
How does heat flow,Not found on Wikipedia,['Image not found']
Rhizobium,Rhizobium is a genus of Gram-negative soil bacteria that fix nitrogen.,"['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/Rhizobium_tropici_strain_BR816_on_TY_agar.JPG']"
Philosophical concept,Not found on Wikipedia,['Image not found']
Tasmania,Tasmania (; Palawa kani: lutruwita) is an island state of Australia.,"['https://upload.wikimedia.org/wikipedia/commons/2/22/ABS-3101.0-AustralianDemographicStatistics-EstimatedResidentPopulationStatesTerritories-EstimatedResidentPopulation-Persons-Tasmania-A2060848V.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e4/Abel_Tasman_-_Cuyp_%28cropped%29_%28adjusted%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Antarctic_Garden_Hobart_BG.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/Australia_states_and_territories_labelled.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/59/Bellerive_oval_hobart.jpg']"
Electric fuse,Not found on Wikipedia,['Image not found']
Starfish,Starfish or sea stars are star-shaped echinoderms belonging to the class Asteroidea ().,"['https://upload.wikimedia.org/wikipedia/commons/9/94/Asterias_forbesi_pedicellaria_and_papulae.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Asterias_rubens%2C_dissection.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Astropecten_aranciacus_Naxos08_1775_dett.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/CalcifiedStarfish.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6b/Common_carp_%28white_background%29.jpg']"
Neuroscience,"Neuroscience is the scientific study of the nervous system (the brain, spinal cord, and peripheral nervous system), its functions and disorders.","['https://upload.wikimedia.org/wikipedia/commons/0/07/Alan_Lloyd_Hodgkin_nobel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/63/Allvar_Gullstrand_02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Andrew_Fielding_Huxley_nobel.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/25/Andrew_Schally_portrait.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Ardem_Patapoutian_at_Scripps_in_2022_03.jpg']"
Galvanization,"Galvanization or galvanizing (also spelled galvanisation or galvanising) is the process of applying a protective zinc coating to steel or iron, to prevent rusting.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/89/Feuerverzinktes_Gel%C3%A4nder.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/NailsCloseup.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/Rust_1.jpeg']"
Yellow paper,Not found on Wikipedia,['Image not found']
Gong,A gong is a percussion instrument originating in East Asia and Southeast Asia.,"['https://upload.wikimedia.org/wikipedia/commons/2/29/Agung_%28Philippine_hanging_gong%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b1/Ambox_outdated_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/63/COLLECTIE_TROPENMUSEUM_Bas-reli%C3%ABfs_op_de_Candi_Induk_Panataran_tempelcomplex_TMnr_60037389.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0a/COLLECTIE_TROPENMUSEUM_Gong_%28gamelan_instrument%29_Kempul_TMnr_4423-2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e6/COLLECTIE_TROPENMUSEUM_Gong_hangend_aan_een_standaard_onderdeel_van_gamelan_Slendro_TMnr_500-26a.jpg']"
European Union,The European Union (EU) is a supranational political and economic union of 27 member states that are located primarily in Europe.,"['https://upload.wikimedia.org/wikipedia/commons/9/95/04CFREU-Article2-Crop.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/1951_CECA_ECSC.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/21/2016_Karta_parkingowa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/20210125_Europe_Power_Sector_-_Renewables_vs_Fossil_Fuels_-_Climate_change.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Anthem_of_Europe_%28US_Navy_instrumental_short_version%29.ogg']"
Dilute,Not found on Wikipedia,['Image not found']
Canada,Canada is a country in North America.,"['https://upload.wikimedia.org/wikipedia/commons/2/2c/%22O_Canada%22%2C_performed_by_the_United_States_Third_Marine_Aircraft_Wing_Band.oga', 'https://upload.wikimedia.org/wikipedia/commons/8/8f/Beaver_sculpture%2C_Centre_Block.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4f/Benjamin_West_005.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/69/Bilinguisme_au_Canada-fr.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/67/CAN_orthographic.svg']"
Bertelsmann Medal,Not found on Wikipedia,['Image not found']
Simple protein,Not found on Wikipedia,['Image not found']
Dialysis,Dialysis may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Parent,A parent is a caregiver of the offspring in their own species.,"['https://upload.wikimedia.org/wikipedia/commons/5/5d/Barack_Obama_family_portrait_2011.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Fran%C3%A7ois-Ren%C3%A9_Moreaux_-_O_imperador_D._Pedro_II%2C_sua_esposa_Teresa_Cristina_e_suas_filhas%2C_princesas_Isabel_e_Leopoldina%2C_1857.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/61/Postpartum_baby2.jpg']"
Filtration,Filtration is a physical separation process that separates solid matter and fluid from a mixture using a filter medium that has a complex structure through which only the fluid can pass.,"['https://upload.wikimedia.org/wikipedia/commons/f/f9/ChemSepProcDiagram.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/Cold_Filtration.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/DNA_replication_split.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/20/FilterDiagram.svg']"
Science park,"A science park (also called a ""university research park"", ""technology park”, ""technopark"", ""technopolis"", “technopole"", or a ""science and technology park"" [STP]) is defined as being a property-based development that accommodates and fosters the growth of tenant firms and that is affiliated with a university (or a government and private research bodies) based on proximity, ownership, and/or governance.","['https://upload.wikimedia.org/wikipedia/commons/7/76/Cambridge_Science_Park_Napp_fountain.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fd/Congress_Center_of_Taguspark_03.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Science_technology_parc_Nis.IMG_4975.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/91/Technology_Centre_Teknia_Ltd_Microteknia_area.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Text_document_with_red_question_mark.svg']"
Excretory system,"The excretory system is a passive biological system that removes excess, unnecessary materials from the body fluids of an organism, so as to help maintain internal chemical homeostasis and prevent damage to the body.","['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/Wiki_letter_w_cropped.svg']"
Cooking oil,"Cooking oil (also known edible oil) is plant or animal liquid fat used in frying, baking, and other types of cooking.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/Cooking_oils_on_a_shelf_02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5d/Fat_composition_in_foods.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d6/Foodlogo2.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e2/Goblet_Glass_%28Banquet%29.svg']"
Miniature circuit breaker,Not found on Wikipedia,['Image not found']
Health centre,Not found on Wikipedia,['Image not found']
What DO WE BREATHE OUT?,Not found on Wikipedia,['Image not found']
Semal,Not found on Wikipedia,['Image not found']
Computer,A computer is a machine that can be programmed to carry out sequences of arithmetic or logical operations (computation) automatically.,"['https://upload.wikimedia.org/wikipedia/commons/a/aa/099-tpm3-sk.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/Abacus_6.png', 'https://upload.wikimedia.org/wikipedia/commons/1/16/Babbage_Difference_Engine_%28Setting_the_input_parameters%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Colossus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Aerobic bacteria,Not found on Wikipedia,['Image not found']
Kilometer,Not found on Wikipedia,['Image not found']
Hydrochloric acid,"Hydrochloric acid, also known as  muriatic acid, is an aqueous solution of hydrogen chloride with the chemical formula HCl(aq).","['https://upload.wikimedia.org/wikipedia/commons/8/8e/Chloride-ion-3D-vdW.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Cscr-featured.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/GHS-pictogram-acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/GHS-pictogram-exclam.svg']"
Atrium,Atrium may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Ball crossing the line,Not found on Wikipedia,['Image not found']
Diaphragm,Diaphragm may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Lens,A lens is a transmissive optical device that focuses or disperses a light beam by means of refraction.,"['https://upload.wikimedia.org/wikipedia/commons/b/b3/Astigmatism.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/Barlow_lens.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/63/Barrel_distortion.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d8/BiconvexLens.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/aa/Chromatic_aberration_lens_diagram.svg']"
Filter paper,Filter paper is a semi-permeable paper barrier placed perpendicular to a liquid or air flow.,"['https://upload.wikimedia.org/wikipedia/commons/3/3b/Air_filter%2C_opel_astra%282%29.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/32/Chromatography_paper.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/43/Engine_oil_filter_cutaway.JPG', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Filter_paper_840_3x3_copy.jpg']"
Trees,Not found on Wikipedia,['Image not found']
Children,Not found on Wikipedia,['Image not found']
